反応集男, なぁ、シャリタツって色違い出やすいんか？  もう5匹目なんだが 
反応集女, >>697  イキリンコみたいに色々カラーいるけど  本当に色違い？ 
反応集男（渋め）, >>697  それどの辺に居るの？  お寿司みたいなポケモンだよね？ 
反応集男（高め）, >>705  偽竜のヌシのとこにいるぞ 
反応集男（遅め）, >>712  まだまだ先みたいだなあ 
反応集男, >>697  赤と黄色なら色違いじゃなくて姿違いでは 
反応集女, シャリタツかわええ 
反応集男（渋め）, 王者の湖?だかに居るシャリタツ  50レベル位あるのにおきみやげで勝手に自滅してくれるからレベル上げ捗る 
反応集男（高め）, シビシラスの色違いいたと思ったらシャリタツとかいうよくわからんポケモンだった 
反応集男（遅め）, シャリタツは赤、黄、橙の3種類いて  それぞれヘイラッシャと合体した時の能力が違うんだぜ 
