反応集男, ポケ徹見て気づいたけどパラドックスって準伝扱いなんだ  タマゴ作れない＝準伝なん？ 
反応集女, >>844  個人的には卵作れずに1作1匹のみ捕獲のポケモンとが準伝説として扱いたい 
反応集男（渋め）, >>844  勝手にUB扱いだと思ってるだけじゃない？ 
反応集男（高め）, >>844  個人的には準伝は一匹しか入手できないかな  なので呪い4匹 
反応集男（遅め）, >>844  準伝に続いてUB枠にあたるネーミングが必要やな  いくらでも手に入るけど種族値は準伝並でタマゴ未発見 
反応集男, >>856  夢関係無くても夢特性だし  ドーピングで上げても努力値なんだからUBでよくない？ 
反応集女, 準伝というかUBみたいな 
