反応集男, 女性型アンドロイドとか好きな俺はブジンに可能性を感じる 
反応集女, >>599  にしくんが真っ先に描いてたな 
反応集男（渋め）, >>599  ブジンはふたなりにされてそう(偏見) デザイン的には合体してるしな 
反応集男（高め）, >>620  俺的にブジンはオスとして使いたい  カッコいいし 
反応集男（遅め）, >>625  すごいとっくんのおじさん「うーん、これはメス！ｗ」 
反応集男, >>628  糞親父が！でなおしてこい！ 
反応集女, >>625  サーナイトは♂♀両方あり  エルレイドは♂のみ こいつらが合体してるなら中間をとって中性的な♂になっててほしいところ 
反応集男（渋め）, ツキの難易度に対してブジン楽すぎるよな 
反応集男（高め）, 悪の一貫強い、強い格闘が少ない。テツノブジン来たら環境めちゃくちゃ変わるな。 
反応集男（遅め）, 6350とかカジュアル潜ってた時にブジンそこまで見なかったからブジンでめちゃくちゃ変わるとは思わないわ  ディンルーだらけになってそこから環境回ってくとは思う 
