反応集男, そう言えば待望のメブキジカが復活したけど、オリーヴァと競合しちゃってるな 
反応集女, >>195  草食飛び蹴りでむしゃむしゃするからメブキジカちゃんの勝ち 
反応集男（渋め）, >>199  草食でタネガン受けてもマッパで殺される鹿ちゃん 
反応集男（高め）, >>199  なるほど、飛び蹴りって過去作から連れてくればまだ使えるんや 
反応集男（遅め）, >>223  剣盾の時は過去作限定技を許さない仕様だったから無理じゃね 
反応集男, >>231  あれま 
反応集女, メブキジカの跳び蹴り消滅してるの？  と思ったら剣盾で削除されてたのね、可哀想 
反応集男（渋め）, みんなオリーヴァ使ってよ強いじゃん 
反応集男（高め）, >>505  ルックスの種族値が100くらいだから嫌です 
反応集男（遅め）, >>512  結構高いな！ 
反応集男, オリーヴァって草だから胞子効かないのにノーマルくっついてるせいでマッパ抜群なのが惜しいんだよな 
反応集女, >>100  HBでちからすいとってけ  計算してないけどなんとかなるでしょ 
